step,episode,ep_return_raw,ep_return_shaped,ep_len,loss,q_mean,epsilon,replay_size
76254,325,30.0,3.0,190,0.004307726863771677,0.4149917662143707,0.9313714,50000
76352,326,10.0,1.0,98,0.0020313735585659742,0.4407646059989929,0.9312832,50000
76433,327,0.0,0.0,81,0.004441370721906424,0.4934619069099426,0.9312103,50000
77446,328,90.0,9.0,1013,0.00231726560741663,0.3714137673377991,0.9302986,50000
77586,329,10.0,1.0,140,0.0032189718913286924,0.4155768156051636,0.9301726,50000
78099,330,90.0,9.0,513,0.0042489068582654,0.3956889510154724,0.9297109,50000
78194,331,20.0,2.0,95,0.0016884017968550324,0.39708924293518066,0.9296254,50000
78510,332,40.0,4.0,316,0.0025607626885175705,0.3755190968513489,0.929341,50000
78795,333,70.0,7.0,285,0.002909185830503702,0.3992462158203125,0.9290845,50000
79071,334,70.0,7.0,276,0.003869501641020179,0.44557127356529236,0.9288361,50000
79121,335,10.0,1.0,50,0.0023415829055011272,0.46248114109039307,0.9287911,50000
79227,336,0.0,0.0,106,0.0015782818663865328,0.39267411828041077,0.9286957,50000
79716,337,40.0,4.0,489,0.0013029701076447964,0.3759995400905609,0.9282556,50000
79767,338,20.0,2.0,51,0.0010031100828200579,0.38249289989471436,0.9282097,50000
79818,339,0.0,0.0,51,0.0015959314769133925,0.40183383226394653,0.9281638,50000
80212,340,120.0,12.0,394,0.004387684166431427,0.42491084337234497,0.9278092,50000
80394,341,40.0,4.0,182,0.009892044588923454,0.5111989974975586,0.9276454000000001,50000
80648,342,40.0,4.0,254,0.00582320149987936,0.5402119755744934,0.9274168,50000
81037,343,80.0,8.0,389,0.006066544912755489,0.45276933908462524,0.9270667,50000
81116,344,10.0,1.0,79,0.007210911717265844,0.48683038353919983,0.9269956,50000
81353,345,50.0,5.0,237,0.005043200217187405,0.5455796718597412,0.9267823,50000
81435,346,20.0,2.0,82,0.0044625746086239815,0.40310484170913696,0.9267085,50000
81544,347,10.0,1.0,109,0.0022382442839443684,0.45789802074432373,0.9266104,50000
81729,348,20.0,2.0,185,0.004772218409925699,0.5105695724487305,0.9264439,50000
82073,349,30.0,3.0,344,0.003456464037299156,0.5171747207641602,0.9261343,50000
82271,350,10.0,1.0,198,0.00337822618894279,0.5271373987197876,0.9259561000000001,50000
82401,351,30.0,3.0,130,0.0023460732772946358,0.47442442178726196,0.9258391,50000
82481,352,10.0,1.0,80,0.005155676975846291,0.5115989446640015,0.9257671,50000
82531,353,0.0,0.0,50,0.0028132391162216663,0.5071111917495728,0.9257221,50000
82581,354,10.0,1.0,50,0.0011663550976663828,0.4174177944660187,0.9256771,50000
82730,355,20.0,2.0,149,0.007055781316012144,0.608386218547821,0.925543,50000
82828,356,20.0,2.0,98,0.004437537863850594,0.46634727716445923,0.9254548,50000
83034,357,30.0,3.0,206,0.0031683987472206354,0.5398240089416504,0.9252694,50000
83226,358,40.0,4.0,192,0.005958867259323597,0.6550807356834412,0.9250966,50000
83334,359,10.0,1.0,108,0.001944168470799923,0.459371417760849,0.9249994,50000
83386,360,10.0,1.0,52,0.003443473018705845,0.4092371463775635,0.9249526,50000
83511,361,30.0,3.0,125,0.002268207259476185,0.4876013398170471,0.9248400999999999,50000
83593,362,0.0,0.0,82,0.0043187011033296585,0.48121970891952515,0.9247663,50000
83890,363,60.0,6.0,297,0.0027395663782954216,0.45938053727149963,0.924499,50000
83948,364,10.0,1.0,58,0.00198297924362123,0.5651445388793945,0.9244468,50000
84027,365,10.0,1.0,79,0.0024710046127438545,0.5113869309425354,0.9243757,50000
84377,366,60.0,6.0,350,0.008629955351352692,0.590434193611145,0.9240607,50000
85607,367,140.0,14.0,1230,0.004748237319290638,0.523857593536377,0.9229537,50000
85716,368,20.0,2.0,109,0.0016532320296391845,0.39657968282699585,0.9228556,50000
86549,369,110.0,11.0,833,0.0034194253385066986,0.5401455163955688,0.9221059,50000
87011,370,110.0,11.0,462,0.0021598979365080595,0.5056673884391785,0.9216901,50000
87408,371,80.0,8.0,397,0.002634993754327297,0.6263067722320557,0.9213328,50000
87726,372,70.0,7.0,318,0.004792132414877415,0.5202678442001343,0.9210465999999999,50000
88945,373,80.0,8.0,1219,0.011072173714637756,0.543712854385376,0.9199495,50000
89036,374,40.0,4.0,91,0.0014291420811787248,0.4327305853366852,0.9198676,50000
89182,375,30.0,3.0,146,0.0031607034616172314,0.5193011164665222,0.9197362,50000
89339,376,30.0,3.0,157,0.0045376671478152275,0.5452418923377991,0.9195949,50000
89387,377,10.0,1.0,48,0.0021072214003652334,0.6590347290039062,0.9195517,50000
89607,378,40.0,4.0,220,0.0019320736173540354,0.5970607995986938,0.9193537,50000
90433,379,120.0,12.0,826,0.0062234667129814625,0.6493600606918335,0.9186103,50000
90480,380,0.0,0.0,47,0.006455021910369396,0.5305519104003906,0.918568,50000
90531,381,10.0,1.0,51,0.01554332859814167,0.6860003471374512,0.9185221,50000
90896,382,90.0,9.0,365,0.003441516775637865,0.5668211579322815,0.9181935999999999,50000
90979,383,10.0,1.0,83,0.0130569813773036,0.624237060546875,0.9181189,50000
91199,384,60.0,6.0,220,0.0013968223938718438,0.5028338432312012,0.9179209,50000
91280,385,10.0,1.0,81,0.0033057727850973606,0.5836392641067505,0.917848,50000
91533,386,40.0,4.0,253,0.007048358209431171,0.5078981518745422,0.9176203,50000
91584,387,10.0,1.0,51,0.0043371268548071384,0.6342284083366394,0.9175744,50000
91637,388,10.0,1.0,53,0.0032205379102379084,0.6081885099411011,0.9175267,50000
91686,389,0.0,0.0,49,0.004283730871975422,0.5959397554397583,0.9174826,50000
91774,390,0.0,0.0,88,0.020134136080741882,0.5618559718132019,0.9174034,50000
91892,391,40.0,4.0,118,0.002218586392700672,0.5676157474517822,0.9172972,50000
92001,392,30.0,3.0,109,0.0034361742436885834,0.6068378686904907,0.9171991,50000
92284,393,20.0,2.0,283,0.004822917282581329,0.6118382215499878,0.9169444,50000
92598,394,50.0,5.0,314,0.0033418394159525633,0.5212645530700684,0.9166618,50000
92753,395,40.0,4.0,155,0.00661059282720089,0.6461684703826904,0.9165223,50000
93099,396,60.0,6.0,346,0.003832140238955617,0.6711286306381226,0.9162109,50000
93234,397,30.0,3.0,135,0.006522594019770622,0.6018241047859192,0.9160893999999999,50000
93284,398,0.0,0.0,50,0.004745597951114178,0.6008639335632324,0.9160444,50000
93333,399,0.0,0.0,49,0.00420753238722682,0.5554448366165161,0.9160003,50000
93413,400,10.0,1.0,80,0.004866680596023798,0.5321624279022217,0.9159283,50000
93729,401,70.0,7.0,316,0.004958583973348141,0.5888229608535767,0.9156439,50000
95000,402,175.0,17.0,1271,0.003967784345149994,0.5300360918045044,0.9145,50000
95051,403,0.0,0.0,51,0.004117305390536785,0.5093540549278259,0.9144541,50000
95105,404,10.0,1.0,54,0.002769467420876026,0.5631684064865112,0.9144055,50000
95243,405,30.0,3.0,138,0.002943706698715687,0.5460749268531799,0.9142813,50000
95297,406,10.0,1.0,54,0.005577200558036566,0.5128046274185181,0.9142327,50000
95483,407,40.0,4.0,186,0.003462820081040263,0.5211188793182373,0.9140653,50000
95642,408,30.0,3.0,159,0.002951420843601227,0.6722955703735352,0.9139222,50000
95902,409,70.0,7.0,260,0.0025223244447261095,0.49302807450294495,0.9136882,50000
96011,410,10.0,1.0,109,0.001985748764127493,0.5267704129219055,0.9135901,50000
96067,411,10.0,1.0,56,0.007199467625468969,0.64797043800354,0.9135397,50000
96124,412,0.0,0.0,57,0.005180475302040577,0.6164723634719849,0.9134884,50000
96442,413,70.0,7.0,318,0.0024102090392261744,0.47175633907318115,0.9132022,50000
96526,414,10.0,1.0,84,0.002609477611258626,0.5197299718856812,0.9131266,50000
96636,415,30.0,3.0,110,0.0027386604342609644,0.5747989416122437,0.9130275999999999,50000
96975,416,20.0,2.0,339,0.002876701531931758,0.5145124197006226,0.9127225,50000
97133,417,50.0,5.0,158,0.002421786542981863,0.4691025912761688,0.9125803,50000
97841,418,100.0,10.0,708,0.0011891666799783707,0.45412391424179077,0.9119431,50000
98094,419,40.0,4.0,253,0.002209998667240143,0.6694227457046509,0.9117154,50000
98205,420,10.0,1.0,111,0.0014106794260442257,0.5807295441627502,0.9116155,50000
98287,421,30.0,3.0,82,0.008874516934156418,0.643928587436676,0.9115417,50000
98469,422,20.0,2.0,182,0.004334537778049707,0.6326700448989868,0.9113779,50000
98518,423,10.0,1.0,49,0.003644250798970461,0.5694034099578857,0.9113338,50000
98940,424,90.0,9.0,422,0.0022924181539565325,0.5576609969139099,0.910954,50000
98992,425,10.0,1.0,52,0.0021518655121326447,0.511530876159668,0.9109072,50000
99126,426,20.0,2.0,134,0.0018703937530517578,0.5573188066482544,0.9107866,50000
99342,427,40.0,4.0,216,0.0070180632174015045,0.7278203964233398,0.9105922,50000
99427,428,20.0,2.0,85,0.0016021882183849812,0.5302809476852417,0.9105157,50000
99551,429,40.0,4.0,124,0.0010869790567085147,0.511683464050293,0.9104041,50000
99993,430,60.0,6.0,442,0.003838825738057494,0.5114390850067139,0.9100063,50000
100044,431,10.0,1.0,51,0.003708695061504841,0.6509381532669067,0.9099604,50000
100238,432,50.0,5.0,194,0.006469667889177799,0.6352840662002563,0.9097858,50000
100423,433,20.0,2.0,185,0.010067258030176163,0.703960657119751,0.9096193,50000
100501,434,10.0,1.0,78,0.007354463450610638,0.5864042043685913,0.9095491,50000
101188,435,90.0,9.0,687,0.004515565000474453,0.6245250701904297,0.9089308,50000
101412,436,50.0,5.0,224,0.004320188425481319,0.6988012194633484,0.9087292,50000
101826,437,70.0,7.0,414,0.0067912014201283455,0.7107313871383667,0.9083566,50000
101906,438,20.0,2.0,80,0.0040840888395905495,0.6908208131790161,0.9082846,50000
102015,439,0.0,0.0,109,0.0049925995990633965,0.7684859037399292,0.9081865,50000
102192,440,10.0,1.0,177,0.007545084226876497,0.6283009052276611,0.9080272,50000
102273,441,0.0,0.0,81,0.0014781019417569041,0.6437985897064209,0.9079543,50000
102646,442,80.0,8.0,373,0.0030843066051602364,0.6394860744476318,0.9076185999999999,50000
102819,443,30.0,3.0,173,0.005923899821937084,0.7443839311599731,0.9074629,50000
102869,444,10.0,1.0,50,0.00654724333435297,0.7316254377365112,0.9074179,50000
102919,445,0.0,0.0,50,0.0026730597019195557,0.7649939060211182,0.9073729,50000
103048,446,30.0,3.0,129,0.0021153846755623817,0.6989120841026306,0.9072568,50000
103098,447,10.0,1.0,50,0.0017188427736982703,0.6942064762115479,0.9072118,50000
103648,448,140.0,14.0,550,0.0031442756298929453,0.6747754812240601,0.9067168,50000
104290,449,90.0,9.0,642,0.002502384129911661,0.6552335023880005,0.906139,50000
104379,450,20.0,2.0,89,0.0018089364748448133,0.7390735745429993,0.9060589,50000
104458,451,0.0,0.0,79,0.0025127986446022987,0.7003255486488342,0.9059878,50000
104507,452,20.0,2.0,49,0.0023156979586929083,0.6519078016281128,0.9059437,50000
104775,453,70.0,7.0,268,0.004498472902923822,0.610755205154419,0.9057025,50000
104949,454,30.0,3.0,174,0.004091407638043165,0.729598879814148,0.9055459,50000
105054,455,20.0,2.0,105,0.007489792071282864,0.6696760654449463,0.9054514,50000
105196,456,20.0,2.0,142,0.005267110653221607,0.7429288625717163,0.9053236,50000
105495,457,60.0,6.0,299,0.005294789560139179,0.7407957315444946,0.9050545,50000
105702,458,50.0,5.0,207,0.00632382882758975,0.7042028903961182,0.9048682,50000
105902,459,50.0,5.0,200,0.0023933113552629948,0.7002454996109009,0.9046882,50000
106006,460,0.0,0.0,104,0.006564381066709757,0.6869950890541077,0.9045946,50000
106147,461,20.0,2.0,141,0.016926035284996033,0.6994999051094055,0.9044677,50000
106227,462,20.0,2.0,80,0.0041739363223314285,0.6105036735534668,0.9043957,50000
106345,463,40.0,4.0,118,0.0019501266069710255,0.7523893117904663,0.9042895,50000
106626,464,70.0,7.0,281,0.001835749950259924,0.6331366896629333,0.9040366,50000
106728,465,10.0,1.0,102,0.0040906211361289024,0.6603968739509583,0.9039448,50000
106785,466,10.0,1.0,57,0.0021488824859261513,0.6696704626083374,0.9038935,50000
106908,467,10.0,1.0,123,0.012969307601451874,0.7265971899032593,0.9037828,50000
106955,468,10.0,1.0,47,0.0019298738334327936,0.576583743095398,0.9037405000000001,50000
107144,469,10.0,1.0,189,0.0017745033837854862,0.6617178916931152,0.9035704,50000
107429,470,70.0,7.0,285,0.018326841294765472,0.6426246166229248,0.9033139,50000
107511,471,10.0,1.0,82,0.004227086436003447,0.5906026363372803,0.9032401,50000
107982,472,50.0,5.0,471,0.0050930455327034,0.7416912913322449,0.9028162,50000
108084,473,10.0,1.0,102,0.008749978616833687,0.827170193195343,0.9027244,50000
108179,474,30.0,3.0,95,0.0014232092071324587,0.6114213466644287,0.9026389,50000
108288,475,20.0,2.0,109,0.002942519262433052,0.694029688835144,0.9025408,50000
108337,476,10.0,1.0,49,0.0027666930109262466,0.6841604113578796,0.9024967,50000
108418,477,0.0,0.0,81,0.0034155850298702717,0.713592529296875,0.9024238,50000
108549,478,20.0,2.0,131,0.005589577369391918,0.6183965802192688,0.9023059,50000
108723,479,20.0,2.0,174,0.002438979921862483,0.7974736094474792,0.9021493,50000
108803,480,10.0,1.0,80,0.0021154116839170456,0.7088843584060669,0.9020773,50000
109100,481,50.0,5.0,297,0.003117854008451104,0.6422539949417114,0.90181,50000
109186,482,10.0,1.0,86,0.0016542617231607437,0.5868579149246216,0.9017326,50000
109416,483,30.0,3.0,230,0.002679248573258519,0.6275711059570312,0.9015256,50000
109465,484,10.0,1.0,49,0.0077644893899559975,0.7149684429168701,0.9014815,50000
109549,485,10.0,1.0,84,0.0041418541222810745,0.6797049641609192,0.9014059,50000
109608,486,0.0,0.0,59,0.009972900152206421,0.6516119241714478,0.9013528,50000
109954,487,30.0,3.0,346,0.0032490387093275785,0.7168807983398438,0.9010414,50000
110004,488,0.0,0.0,50,0.010783987119793892,0.6434162855148315,0.9009964,50000
110053,489,0.0,0.0,49,0.009517748840153217,0.9335360527038574,0.9009523,50000
110133,490,20.0,2.0,80,0.014349167235195637,0.8075509071350098,0.9008803,50000
110185,491,0.0,0.0,52,0.023889582604169846,0.7702562808990479,0.9008335,50000
110337,492,40.0,4.0,152,0.005427617579698563,0.734175443649292,0.9006967,50000
110797,493,40.0,4.0,460,0.007509555201977491,0.8178440928459167,0.9002827,50000
110907,494,10.0,1.0,110,0.019524184986948967,0.7427727580070496,0.9001837,50000
112257,495,175.0,17.0,1350,0.004031517542898655,0.6567867398262024,0.8989687,50000
112506,496,20.0,2.0,249,0.003645641729235649,0.7489727735519409,0.8987446,50000
112559,497,10.0,1.0,53,0.004415352828800678,0.5994910001754761,0.8986969,50000
112669,498,10.0,1.0,110,0.003496542340144515,0.7121210098266602,0.8985979,50000
112884,499,30.0,3.0,215,0.0040413737297058105,0.8383265137672424,0.8984044,50000
113104,500,40.0,4.0,220,0.004855385050177574,0.7255014181137085,0.8982064,50000
113307,501,50.0,5.0,203,0.0025813679676502943,0.8215356469154358,0.8980237,50000
113401,502,10.0,1.0,94,0.009384760633111,0.8387718796730042,0.8979391,50000
113556,503,30.0,3.0,155,0.006227192468941212,0.7631505131721497,0.8977996,50000
113777,504,60.0,6.0,221,0.0030783917754888535,0.7094779014587402,0.8976007,50000
114305,505,80.0,8.0,528,0.007727690972387791,0.7897240519523621,0.8971255,50000
114997,506,130.0,13.0,692,0.0038033095188438892,0.778844952583313,0.8965027,50000
115059,507,0.0,0.0,62,0.002573752775788307,0.8061971664428711,0.8964469,50000
115259,508,30.0,3.0,200,0.0034236935898661613,0.6438709497451782,0.8962669,50000
115635,509,50.0,5.0,376,0.004504012875258923,0.7213339805603027,0.8959285,50000
116169,510,70.0,7.0,534,0.0025246082805097103,0.6180897951126099,0.8954479,50000
116310,511,10.0,1.0,141,0.0036838636733591557,0.773476243019104,0.895321,50000
117076,512,190.0,18.0,766,0.0022422359324991703,0.7483419179916382,0.8946316,50000
117155,513,0.0,0.0,79,0.002369952155277133,0.8369869589805603,0.8945605,50000
117209,514,0.0,0.0,54,0.002681534504517913,0.6076527237892151,0.8945119,50000
117290,515,10.0,1.0,81,0.008403278887271881,0.7756303548812866,0.894439,50000
117346,516,0.0,0.0,56,0.005159385036677122,0.5990340709686279,0.8943886,50000
117401,517,0.0,0.0,55,0.002770869992673397,0.7181565761566162,0.8943391,50000
117457,518,0.0,0.0,56,0.0024179001338779926,0.7098265886306763,0.8942886999999999,50000
117568,519,10.0,1.0,111,0.0025648826267570257,0.6635726094245911,0.8941888,50000
117621,520,0.0,0.0,53,0.003154830541461706,0.7578431367874146,0.8941411,50000
117701,521,10.0,1.0,80,0.0021503204479813576,0.6877161264419556,0.8940691,50000
117905,522,40.0,4.0,204,0.004856141284108162,0.7630918025970459,0.8938855,50000
117955,523,10.0,1.0,50,0.0010611548786982894,0.7673345804214478,0.8938405,50000
118272,524,70.0,7.0,317,0.004101549740880728,0.6804981231689453,0.8935552,50000
118375,525,0.0,0.0,103,0.0026803119108080864,0.6835112571716309,0.8934625,50000
118477,526,10.0,1.0,102,0.008405656553804874,0.6821892261505127,0.8933707,50000
118560,527,0.0,0.0,83,0.002469588303938508,0.7191203832626343,0.893296,50000
118784,528,60.0,6.0,224,0.0033074170351028442,0.6778713464736938,0.8930944,50000
119066,529,70.0,7.0,282,0.0016206573927775025,0.5323816537857056,0.8928406,50000
119243,530,30.0,3.0,177,0.0023143019061535597,0.745749294757843,0.8926813,50000
119478,531,30.0,3.0,235,0.0076500605791807175,0.7999025583267212,0.8924698,50000
119582,532,20.0,2.0,104,0.0039381044916808605,0.7215125560760498,0.8923762,50000
119634,533,10.0,1.0,52,0.002741289557889104,0.7035000920295715,0.8923293999999999,50000
120515,534,160.0,16.0,881,0.005803395062685013,0.7633762359619141,0.8915365,50000
120571,535,10.0,1.0,56,0.011743963696062565,0.8263688087463379,0.8914861000000001,50000
120756,536,30.0,3.0,185,0.003435798455029726,0.8151766061782837,0.8913196,50000
120843,537,10.0,1.0,87,0.0073919519782066345,0.8544632792472839,0.8912413,50000
120967,538,20.0,2.0,124,0.005410446785390377,0.7188769578933716,0.8911297,50000
121026,539,0.0,0.0,59,0.0047417255118489265,0.9746079444885254,0.8910766,50000
121171,540,20.0,2.0,145,0.004509901627898216,0.8554365634918213,0.8909461,50000
121587,541,100.0,10.0,416,0.0038421745412051678,0.8041990399360657,0.8905717,50000
121964,542,70.0,7.0,377,0.005720613989979029,0.8244785070419312,0.8902324,50000
122305,543,50.0,5.0,341,0.004333127290010452,0.7629621028900146,0.8899255,50000
122355,544,0.0,0.0,50,0.004956883378326893,0.7198077440261841,0.8898805,50000
122432,545,20.0,2.0,77,0.0032612839713692665,0.6687197685241699,0.8898112,50000
122482,546,10.0,1.0,50,0.004882093984633684,0.6838850975036621,0.8897662,50000
122589,547,20.0,2.0,107,0.005521383136510849,0.6917601823806763,0.8896699,50000
122639,548,0.0,0.0,50,0.007297389674931765,0.7048153281211853,0.8896249,50000
122748,549,10.0,1.0,109,0.005381361581385136,0.9204927086830139,0.8895268000000001,50000
122857,550,10.0,1.0,109,0.003497605910524726,0.7928386926651001,0.8894287,50000
122910,551,0.0,0.0,53,0.014926368370652199,0.8834488391876221,0.889381,50000
123147,552,60.0,6.0,237,0.0028492191340774298,0.8280225396156311,0.8891677,50000
123432,553,40.0,4.0,285,0.003119929227977991,0.6368334293365479,0.8889112,50000
123669,554,70.0,7.0,237,0.007734986487776041,0.7940255999565125,0.8886979,50000
123857,555,20.0,2.0,188,0.002974183764308691,0.6484037041664124,0.8885287,50000
124059,556,40.0,4.0,202,0.0027213022112846375,0.8726940155029297,0.8883468999999999,50000
124109,557,0.0,0.0,50,0.005997110158205032,0.8580665588378906,0.8883019,50000
124216,558,20.0,2.0,107,0.004511240869760513,0.7846361398696899,0.8882056,50000
124323,559,20.0,2.0,107,0.004396409727632999,0.9833260774612427,0.8881093,50000
124933,560,80.0,8.0,610,0.0016071968711912632,0.7584786415100098,0.8875603,50000
125019,561,20.0,2.0,86,0.005385111086070538,0.8553492426872253,0.8874829,50000
125100,562,30.0,3.0,81,0.0042978147976100445,0.8406015634536743,0.88741,50000
125186,563,20.0,2.0,86,0.004826066084206104,0.7354973554611206,0.8873326,50000
125373,564,60.0,6.0,187,0.002149018459022045,0.9452425241470337,0.8871643,50000
125596,565,50.0,5.0,223,0.0030087316408753395,0.8223375678062439,0.8869636,50000
125649,566,0.0,0.0,53,0.00176161527633667,0.6549873352050781,0.8869159,50000
125700,567,10.0,1.0,51,0.0037722294218838215,0.8985274434089661,0.88687,50000
125880,568,60.0,6.0,180,0.005776006728410721,0.8171417713165283,0.886708,50000
125969,569,10.0,1.0,89,0.0015978787560015917,0.7348637580871582,0.8866279,50000
126020,570,0.0,0.0,51,0.0038660503923892975,0.7475612163543701,0.886582,50000
126574,571,120.0,12.0,554,0.003566440660506487,0.9009722471237183,0.8860834,50000
126626,572,10.0,1.0,52,0.00235023838467896,0.8178930282592773,0.8860366,50000
126781,573,20.0,2.0,155,0.013351845555007458,0.740203320980072,0.8858971,50000
